DATE	NAME	MARKET	VOL(%)	MATURITY
10/11/2020	EUR-IBEX 35 IND	MADBOL	18.8775	365
09/11/2020	EUR-IBEX 35 IND	MADBOL	20.3775	365
06/11/2020	EUR-IBEX 35 IND	MADBOL	20.202	365
05/11/2020	EUR-IBEX 35 IND	MADBOL	20.7689	365
04/11/2020	EUR-IBEX 35 IND	MADBOL	21.5331	365
03/11/2020	EUR-IBEX 35 IND	MADBOL	22.3561	365
02/11/2020	EUR-IBEX 35 IND	MADBOL	23.1587	365
30/10/2020	EUR-IBEX 35 IND	MADBOL	23.7848	365
29/10/2020	EUR-IBEX 35 IND	MADBOL	23.9192	365
28/10/2020	EUR-IBEX 35 IND	MADBOL	22.1456	365
27/10/2020	EUR-IBEX 35 IND	MADBOL	21.4831	365
26/10/2020	EUR-IBEX 35 IND	MADBOL	20.8795	365
23/10/2020	EUR-IBEX 35 IND	MADBOL	20.8327	365
30/09/2022	EUR-CRI.MC	MADBOL	36.6591442	365
29/09/2022	EUR-CRI.MC	MADBOL	36.56293446	365
28/09/2022	EUR-CRI.MC	MADBOL	36.51754986	365
27/09/2022	EUR-CRI.MC	MADBOL	36.44358744	365
26/09/2022	EUR-CRI.MC	MADBOL	34.95160438	365
23/09/2022	EUR-CRI.MC	MADBOL	34.95536246	365
22/09/2022	EUR-CRI.MC	MADBOL	34.62730654	365
21/09/2022	EUR-CRI.MC	MADBOL	33.72790302	365
20/09/2022	EUR-CRI.MC	MADBOL	33.46612293	365
19/09/2022	EUR-CRI.MC	MADBOL	33.93827559	365
16/09/2022	EUR-CRI.MC	MADBOL	33.09012286	365
15/09/2022	EUR-CRI.MC	MADBOL	33.766814	365
14/09/2022	EUR-CRI.MC	MADBOL	33.65992156	365
13/09/2022	EUR-CRI.MC	MADBOL	33.49328437	365
12/09/2022	EUR-CRI.MC	MADBOL	33.62370374	365
09/09/2022	EUR-CRI.MC	MADBOL	33.61874897	365
08/09/2022	EUR-CRI.MC	MADBOL	34.08884577	365
07/09/2022	EUR-CRI.MC	MADBOL	34.13037751	365
06/09/2022	EUR-CRI.MC	MADBOL	34.02556149	365
05/09/2022	EUR-CRI.MC	MADBOL	33.8445394	365
02/09/2022	EUR-CRI.MC	MADBOL	34.15165986	365
01/09/2022	EUR-CRI.MC	MADBOL	34.06992527	365
31/08/2022	EUR-CRI.MC	MADBOL	34.06184516	365
30/08/2022	EUR-CRI.MC	MADBOL	34.26126909	365
29/08/2022	EUR-CRI.MC	MADBOL	34.39381652	365
26/08/2022	EUR-CRI.MC	MADBOL	34.32346072	365
25/08/2022	EUR-CRI.MC	MADBOL	34.21871077	365
24/08/2022	EUR-CRI.MC	MADBOL	34.30069433	365
23/08/2022	EUR-CRI.MC	MADBOL	34.47297278	365
22/08/2022	EUR-CRI.MC	MADBOL	34.42642291	365
19/08/2022	EUR-CRI.MC	MADBOL	34.18912865	365
18/08/2022	EUR-CRI.MC	MADBOL	34.03937119	365
17/08/2022	EUR-CRI.MC	MADBOL	34.30405607	365
16/08/2022	EUR-CRI.MC	MADBOL	34.30646202	365
15/08/2022	EUR-CRI.MC	MADBOL	34.42901734	365
12/08/2022	EUR-CRI.MC	MADBOL	34.43925187	365
11/08/2022	EUR-CRI.MC	MADBOL	34.38408892	365
10/08/2022	EUR-CRI.MC	MADBOL	34.1751601	365
09/08/2022	EUR-CRI.MC	MADBOL	34.26711744	365
08/08/2022	EUR-CRI.MC	MADBOL	34.44488121	365
05/08/2022	EUR-CRI.MC	MADBOL	34.94799345	365
04/08/2022	EUR-CRI.MC	MADBOL	34.92000835	365
03/08/2022	EUR-CRI.MC	MADBOL	34.60432402	365
02/08/2022	EUR-CRI.MC	MADBOL	35.00686258	365
01/08/2022	EUR-CRI.MC	MADBOL	35.16535157	365
29/07/2022	EUR-CRI.MC	MADBOL	35.25518414	365
28/07/2022	EUR-CRI.MC	MADBOL	34.96497985	365
27/07/2022	EUR-CRI.MC	MADBOL	35.24399999	365
26/07/2022	EUR-CRI.MC	MADBOL	35.49174376	365
25/07/2022	EUR-CRI.MC	MADBOL	35.57742457	365
22/07/2022	EUR-CRI.MC	MADBOL	35.5945696	365
21/07/2022	EUR-CRI.MC	MADBOL	35.63557096	365
20/07/2022	EUR-CRI.MC	MADBOL	35.08600053	365
19/07/2022	EUR-CRI.MC	MADBOL	35.84997626	365
18/07/2022	EUR-CRI.MC	MADBOL	36.0058409	365
15/07/2022	EUR-CRI.MC	MADBOL	36.47701556	365
14/07/2022	EUR-CRI.MC	MADBOL	36.80603308	365
13/07/2022	EUR-CRI.MC	MADBOL	36.0605023	365
12/07/2022	EUR-CRI.MC	MADBOL	34.58509486	365
11/07/2022	EUR-CRI.MC	MADBOL	34.19565909	365
08/07/2022	EUR-CRI.MC	MADBOL	34.05291732	365
07/07/2022	EUR-CRI.MC	MADBOL	34.66749273	365
06/07/2022	EUR-CRI.MC	MADBOL	33.09151056	365
05/07/2022	EUR-CRI.MC	MADBOL	32.29369193	365
04/07/2022	EUR-CRI.MC	MADBOL	32.15206493	365
01/07/2022	EUR-CRI.MC	MADBOL	32.29489709	365
30/06/2022	EUR-CRI.MC	MADBOL	31.58136177	365
29/06/2022	EUR-CRI.MC	MADBOL	31.51110293	365
28/06/2022	EUR-CRI.MC	MADBOL	31.69046505	365
27/06/2022	EUR-CRI.MC	MADBOL	31.86951754	365
24/06/2022	EUR-CRI.MC	MADBOL	32.08718248	365
23/06/2022	EUR-CRI.MC	MADBOL	31.96353465	365
22/06/2022	EUR-CRI.MC	MADBOL	31.43061467	365
21/06/2022	EUR-CRI.MC	MADBOL	31.17776226	365
20/06/2022	EUR-CRI.MC	MADBOL	31.66120358	365
17/06/2022	EUR-CRI.MC	MADBOL	32.7173028	365
16/06/2022	EUR-CRI.MC	MADBOL	31.704469	365
15/06/2022	EUR-CRI.MC	MADBOL	31.70935098	365
14/06/2022	EUR-CRI.MC	MADBOL	31.71423296	365
13/06/2022	EUR-CRI.MC	MADBOL	31.71911493	365
10/06/2022	EUR-CRI.MC	MADBOL	31.73376087	365
09/06/2022	EUR-CRI.MC	MADBOL	31.998113	365
08/06/2022	EUR-CRI.MC	MADBOL	32.00888253	365
07/06/2022	EUR-CRI.MC	MADBOL	32.26607874	365
06/06/2022	EUR-CRI.MC	MADBOL	33.50823171	365
03/06/2022	EUR-CRI.MC	MADBOL	33.06046429	365
02/06/2022	EUR-CRI.MC	MADBOL	33.15840577	365
01/06/2022	EUR-CRI.MC	MADBOL	33.32564611	365
31/05/2022	EUR-CRI.MC	MADBOL	33.4062499	365
30/05/2022	EUR-CRI.MC	MADBOL	33.73032463	365
27/05/2022	EUR-CRI.MC	MADBOL	33.11141714	365
26/05/2022	EUR-CRI.MC	MADBOL	33.17497885	365
25/05/2022	EUR-CRI.MC	MADBOL	33.06293903	365
24/05/2022	EUR-CRI.MC	MADBOL	32.84445289	365
23/05/2022	EUR-CRI.MC	MADBOL	33.76351692	365
20/05/2022	EUR-CRI.MC	MADBOL	33.70076691	365
19/05/2022	EUR-CRI.MC	MADBOL	33.92636285	365
18/05/2022	EUR-CRI.MC	MADBOL	34.00903062	365
17/05/2022	EUR-CRI.MC	MADBOL	34.3509123	365
16/05/2022	EUR-CRI.MC	MADBOL	34.11179359	365
13/05/2022	EUR-CRI.MC	MADBOL	34.35909466	365
12/05/2022	EUR-CRI.MC	MADBOL	34.173103	365
11/05/2022	EUR-CRI.MC	MADBOL	34.04561616	365
10/05/2022	EUR-CRI.MC	MADBOL	34.29055498	365
09/05/2022	EUR-CRI.MC	MADBOL	34.7080051	365
06/05/2022	EUR-CRI.MC	MADBOL	34.37049673	365
05/05/2022	EUR-CRI.MC	MADBOL	34.67563631	365
04/05/2022	EUR-CRI.MC	MADBOL	34.1373239	365
03/05/2022	EUR-CRI.MC	MADBOL	34.41778232	365
02/05/2022	EUR-CRI.MC	MADBOL	34.03222202	365
29/04/2022	EUR-CRI.MC	MADBOL	34.53500491	365
28/04/2022	EUR-CRI.MC	MADBOL	34.65527938	365
27/04/2022	EUR-CRI.MC	MADBOL	34.11413378	365
26/04/2022	EUR-CRI.MC	MADBOL	34.38041065	365
25/04/2022	EUR-CRI.MC	MADBOL	33.920977	365
22/04/2022	EUR-CRI.MC	MADBOL	33.54764905	365
21/04/2022	EUR-CRI.MC	MADBOL	34.39204362	365
20/04/2022	EUR-CRI.MC	MADBOL	34.1615331	365
19/04/2022	EUR-CRI.MC	MADBOL	34.65785252	365
14/04/2022	EUR-CRI.MC	MADBOL	34.71231592	365
13/04/2022	EUR-CRI.MC	MADBOL	35.13089142	365
12/04/2022	EUR-CRI.MC	MADBOL	35.037288	365
11/04/2022	EUR-CRI.MC	MADBOL	34.88567925	365
08/04/2022	EUR-CRI.MC	MADBOL	35.3530677	365
07/04/2022	EUR-CRI.MC	MADBOL	35.35496808	365
06/04/2022	EUR-CRI.MC	MADBOL	34.97000998	365
05/04/2022	EUR-CRI.MC	MADBOL	35.1183863	365
04/04/2022	EUR-CRI.MC	MADBOL	34.95358235	365
01/04/2022	EUR-CRI.MC	MADBOL	35.73771165	365
31/03/2022	EUR-CRI.MC	MADBOL	35.91691762	365
30/03/2022	EUR-CRI.MC	MADBOL	35.79540157	365
29/03/2022	EUR-CRI.MC	MADBOL	36.6796311	365
28/03/2022	EUR-CRI.MC	MADBOL	36.69445034	365
25/03/2022	EUR-CRI.MC	MADBOL	35.87881549	365
24/03/2022	EUR-CRI.MC	MADBOL	35.81907108	365
23/03/2022	EUR-CRI.MC	MADBOL	35.27531671	365
22/03/2022	EUR-CRI.MC	MADBOL	35.09341567	365
21/03/2022	EUR-CRI.MC	MADBOL	36.79266118	365
18/03/2022	EUR-CRI.MC	MADBOL	37.10712063	365
17/03/2022	EUR-CRI.MC	MADBOL	37.162412	365
16/03/2022	EUR-CRI.MC	MADBOL	37.74326307	365
15/03/2022	EUR-CRI.MC	MADBOL	37.50129657	365
14/03/2022	EUR-CRI.MC	MADBOL	37.44199068	365
11/03/2022	EUR-CRI.MC	MADBOL	38.95646405	365
10/03/2022	EUR-CRI.MC	MADBOL	37.91439531	365
09/03/2022	EUR-CRI.MC	MADBOL	38.31085819	365
08/03/2022	EUR-CRI.MC	MADBOL	37.47157408	365
07/03/2022	EUR-CRI.MC	MADBOL	37.22980485	365
04/03/2022	EUR-CRI.MC	MADBOL	36.48374071	365
03/03/2022	EUR-CRI.MC	MADBOL	35.52252915	365
02/03/2022	EUR-CRI.MC	MADBOL	35.44388178	365
01/03/2022	EUR-CRI.MC	MADBOL	34.12218565	365
28/02/2022	EUR-CRI.MC	MADBOL	31.84869475	365
25/02/2022	EUR-CRI.MC	MADBOL	31.87687538	365
24/02/2022	EUR-CRI.MC	MADBOL	31.88626892	365
23/02/2022	EUR-CRI.MC	MADBOL	31.89566247	365
22/02/2022	EUR-CRI.MC	MADBOL	31.11003689	365
21/02/2022	EUR-CRI.MC	MADBOL	30.56561168	365
18/02/2022	EUR-CRI.MC	MADBOL	29.5429354	365
17/02/2022	EUR-CRI.MC	MADBOL	29.54745558	365
16/02/2022	EUR-CRI.MC	MADBOL	29.55197576	365
15/02/2022	EUR-CRI.MC	MADBOL	29.94679159	365
14/02/2022	EUR-CRI.MC	MADBOL	29.37430218	365
11/02/2022	EUR-CRI.MC	MADBOL	29.57715527	365
10/02/2022	EUR-CRI.MC	MADBOL	29.91426792	365
09/02/2022	EUR-CRI.MC	MADBOL	29.44564459	365
08/02/2022	EUR-CRI.MC	MADBOL	29.91675835	365
07/02/2022	EUR-CRI.MC	MADBOL	30.05443437	365
04/02/2022	EUR-CRI.MC	MADBOL	29.47790551	365
03/02/2022	EUR-CRI.MC	MADBOL	29.48167662	365
02/02/2022	EUR-CRI.MC	MADBOL	29.48544773	365
01/02/2022	EUR-CRI.MC	MADBOL	28.88982049	365
31/01/2022	EUR-CRI.MC	MADBOL	28.89292516	365
28/01/2022	EUR-CRI.MC	MADBOL	28.90223918	365
27/01/2022	EUR-CRI.MC	MADBOL	28.84980985	365
26/01/2022	EUR-CRI.MC	MADBOL	28.94207265	365
25/01/2022	EUR-CRI.MC	MADBOL	28.94292568	365
24/01/2022	EUR-CRI.MC	MADBOL	28.94377871	365
21/01/2022	EUR-CRI.MC	MADBOL	28.94633781	365
20/01/2022	EUR-CRI.MC	MADBOL	28.274282	365
19/01/2022	EUR-CRI.MC	MADBOL	28.27412729	365
18/01/2022	EUR-CRI.MC	MADBOL	28.27397257	365
17/01/2022	EUR-CRI.MC	MADBOL	27.51495902	365
14/01/2022	EUR-CRI.MC	MADBOL	27.56649499	365
13/01/2022	EUR-CRI.MC	MADBOL	27.66541362	365
12/01/2022	EUR-CRI.MC	MADBOL	27.52744526	365
11/01/2022	EUR-CRI.MC	MADBOL	27.85846214	365
10/01/2022	EUR-CRI.MC	MADBOL	28.02460684	365
07/01/2022	EUR-CRI.MC	MADBOL	28.24342492	365
06/01/2022	EUR-CRI.MC	MADBOL	28.5939685	365
05/01/2022	EUR-CRI.MC	MADBOL	28.65066596	365
04/01/2022	EUR-CRI.MC	MADBOL	28.97294891	365
03/01/2022	EUR-CRI.MC	MADBOL	28.89806186	365
31/12/2021	EUR-CRI.MC	MADBOL	29.09533576	365
30/12/2021	EUR-CRI.MC	MADBOL	29.09602185	365
29/12/2021	EUR-CRI.MC	MADBOL	29.66337757	365
28/12/2021	EUR-CRI.MC	MADBOL	30.03324868	365
27/12/2021	EUR-CRI.MC	MADBOL	30.37261546	365
24/12/2021	EUR-CRI.MC	MADBOL	30.89974668	365
23/12/2021	EUR-CRI.MC	MADBOL	30.90450185	365
22/12/2021	EUR-CRI.MC	MADBOL	30.58255924	365
21/12/2021	EUR-CRI.MC	MADBOL	30.59366685	365
20/12/2021	EUR-CRI.MC	MADBOL	31.21320882	365
17/12/2021	EUR-CRI.MC	MADBOL	30.62501605	365
16/12/2021	EUR-CRI.MC	MADBOL	31.267617	365
15/12/2021	EUR-CRI.MC	MADBOL	30.79510896	365
14/12/2021	EUR-CRI.MC	MADBOL	30.50444307	365
13/12/2021	EUR-CRI.MC	MADBOL	30.03707559	365
10/12/2021	EUR-CRI.MC	MADBOL	29.93421165	365
09/12/2021	EUR-CRI.MC	MADBOL	29.25622023	365
08/12/2021	EUR-CRI.MC	MADBOL	29.40990278	365
07/12/2021	EUR-CRI.MC	MADBOL	30.0252448	365
06/12/2021	EUR-CRI.MC	MADBOL	30.2529396	365
03/12/2021	EUR-CRI.MC	MADBOL	30.33527743	365
02/12/2021	EUR-CRI.MC	MADBOL	30.185402	365
01/12/2021	EUR-CRI.MC	MADBOL	30.38607976	365
30/11/2021	EUR-CRI.MC	MADBOL	30.26790049	365
29/11/2021	EUR-CRI.MC	MADBOL	30.7100208	365
26/11/2021	EUR-CRI.MC	MADBOL	29.96037941	365
25/11/2021	EUR-CRI.MC	MADBOL	29.93243038	365
24/11/2021	EUR-CRI.MC	MADBOL	30.01623467	365
23/11/2021	EUR-CRI.MC	MADBOL	30.23909355	365
22/11/2021	EUR-CRI.MC	MADBOL	29.89785748	365
19/11/2021	EUR-CRI.MC	MADBOL	29.60204201	365
18/11/2021	EUR-CRI.MC	MADBOL	29.43998362	365
17/11/2021	EUR-CRI.MC	MADBOL	29.31878812	365
16/11/2021	EUR-CRI.MC	MADBOL	29.23378566	365
15/11/2021	EUR-CRI.MC	MADBOL	29.40151179	365
12/11/2021	EUR-CRI.MC	MADBOL	29.7198389	365
11/11/2021	EUR-CRI.MC	MADBOL	29.71518869	365
10/11/2021	EUR-CRI.MC	MADBOL	29.87592543	365
09/11/2021	EUR-CRI.MC	MADBOL	29.96943296	365
08/11/2021	EUR-CRI.MC	MADBOL	29.8241777	365
05/11/2021	EUR-CRI.MC	MADBOL	29.61783132	365
04/11/2021	EUR-CRI.MC	MADBOL	29.50593946	365
03/11/2021	EUR-CRI.MC	MADBOL	29.65612024	365
02/11/2021	EUR-CRI.MC	MADBOL	29.64752812	365
01/11/2021	EUR-CRI.MC	MADBOL	29.81065037	365
29/10/2021	EUR-CRI.MC	MADBOL	30.05263903	365
28/10/2021	EUR-CRI.MC	MADBOL	30.33024408	365
27/10/2021	EUR-CRI.MC	MADBOL	29.59480441	365
26/10/2021	EUR-CRI.MC	MADBOL	29.48007687	365
25/10/2021	EUR-CRI.MC	MADBOL	30.02726657	365
22/10/2021	EUR-CRI.MC	MADBOL	29.79564296	365
21/10/2021	EUR-CRI.MC	MADBOL	29.76907762	365
20/10/2021	EUR-CRI.MC	MADBOL	29.46290304	365
19/10/2021	EUR-CRI.MC	MADBOL	29.80035142	365
18/10/2021	EUR-CRI.MC	MADBOL	29.87517335	365
15/10/2021	EUR-CRI.MC	MADBOL	29.87458832	365
14/10/2021	EUR-CRI.MC	MADBOL	29.98480715	365
13/10/2021	EUR-CRI.MC	MADBOL	29.50447293	365
12/10/2021	EUR-CRI.MC	MADBOL	29.71054557	365
11/10/2021	EUR-CRI.MC	MADBOL	29.81049715	365
08/10/2021	EUR-CRI.MC	MADBOL	29.49772977	365
07/10/2021	EUR-CRI.MC	MADBOL	29.77784408	365
06/10/2021	EUR-CRI.MC	MADBOL	29.4212111	365
05/10/2021	EUR-CRI.MC	MADBOL	29.7336567	365
04/10/2021	EUR-CRI.MC	MADBOL	29.80744224	365
01/10/2021	EUR-CRI.MC	MADBOL	29.9146434	365
30/09/2021	EUR-CRI.MC	MADBOL	29.63495569	365
29/09/2021	EUR-CRI.MC	MADBOL	29.359909	365
28/09/2021	EUR-CRI.MC	MADBOL	29.04425502	365
27/09/2021	EUR-CRI.MC	MADBOL	29.43952011	365
24/09/2021	EUR-CRI.MC	MADBOL	29.61241815	365
23/09/2021	EUR-CRI.MC	MADBOL	29.71292938	365
22/09/2021	EUR-CRI.MC	MADBOL	29.88891725	365
21/09/2021	EUR-CRI.MC	MADBOL	29.67286856	365
20/09/2021	EUR-CRI.MC	MADBOL	29.67141365	365
17/09/2021	EUR-CRI.MC	MADBOL	29.64116189	365
16/09/2021	EUR-CRI.MC	MADBOL	29.638106	365
15/09/2021	EUR-CRI.MC	MADBOL	29.63677952	365
14/09/2021	EUR-CRI.MC	MADBOL	29.31146441	365
13/09/2021	EUR-CRI.MC	MADBOL	29.6676147	365
10/09/2021	EUR-CRI.MC	MADBOL	29.27489524	365
09/09/2021	EUR-CRI.MC	MADBOL	29.27313662	365
08/09/2021	EUR-CRI.MC	MADBOL	28.76736317	365
07/09/2021	EUR-CRI.MC	MADBOL	29.03676819	365
06/09/2021	EUR-CRI.MC	MADBOL	29.2154704	365
03/09/2021	EUR-CRI.MC	MADBOL	29.01653443	365
02/09/2021	EUR-CRI.MC	MADBOL	28.9701835	365
01/09/2021	EUR-CRI.MC	MADBOL	29.39482601	365
31/08/2021	EUR-CRI.MC	MADBOL	29.34606536	365
30/08/2021	EUR-CRI.MC	MADBOL	29.19000921	365
27/08/2021	EUR-CRI.MC	MADBOL	29.18407269	365
26/08/2021	EUR-CRI.MC	MADBOL	29.18209385	365
25/08/2021	EUR-CRI.MC	MADBOL	29.18011501	365
24/08/2021	EUR-CRI.MC	MADBOL	29.44557286	365
23/08/2021	EUR-CRI.MC	MADBOL	29.44363679	365
20/08/2021	EUR-CRI.MC	MADBOL	29.6253487	365
19/08/2021	EUR-CRI.MC	MADBOL	29.31680531	365
18/08/2021	EUR-CRI.MC	MADBOL	29.34854501	365
17/08/2021	EUR-CRI.MC	MADBOL	29.43220462	365
16/08/2021	EUR-CRI.MC	MADBOL	29.32675125	365
13/08/2021	EUR-CRI.MC	MADBOL	29.41237676	365
12/08/2021	EUR-CRI.MC	MADBOL	29.52208908	365
11/08/2021	EUR-CRI.MC	MADBOL	29.51816409	365
10/08/2021	EUR-CRI.MC	MADBOL	29.63686802	365
09/08/2021	EUR-CRI.MC	MADBOL	29.63593123	365
06/08/2021	EUR-CRI.MC	MADBOL	29.91840826	365
05/08/2021	EUR-CRI.MC	MADBOL	29.99004827	365
04/08/2021	EUR-CRI.MC	MADBOL	30.0395132	365
03/08/2021	EUR-CRI.MC	MADBOL	30.49542519	365
02/08/2021	EUR-CRI.MC	MADBOL	30.4955924	365
30/07/2021	EUR-CRI.MC	MADBOL	29.58279036	365
29/07/2021	EUR-CRI.MC	MADBOL	29.93214077	365
28/07/2021	EUR-CRI.MC	MADBOL	29.82853509	365
27/07/2021	EUR-CRI.MC	MADBOL	29.6913298	365
26/07/2021	EUR-CRI.MC	MADBOL	30.24298093	365
23/07/2021	EUR-CRI.MC	MADBOL	30.24553286	365
22/07/2021	EUR-CRI.MC	MADBOL	30.30274473	365
21/07/2021	EUR-CRI.MC	MADBOL	30.96359486	365
20/07/2021	EUR-CRI.MC	MADBOL	30.98572906	365
19/07/2021	EUR-CRI.MC	MADBOL	30.25152705	365
16/07/2021	EUR-CRI.MC	MADBOL	29.74989083	365
15/07/2021	EUR-CRI.MC	MADBOL	30.66242577	365
14/07/2021	EUR-CRI.MC	MADBOL	29.9865549	365
13/07/2021	EUR-CRI.MC	MADBOL	29.63794986	365
12/07/2021	EUR-CRI.MC	MADBOL	30.2904665	365
09/07/2021	EUR-CRI.MC	MADBOL	30.1543816	365
08/07/2021	EUR-CRI.MC	MADBOL	29.732347	365
07/07/2021	EUR-CRI.MC	MADBOL	29.43645957	365
06/07/2021	EUR-CRI.MC	MADBOL	29.28864807	365
05/07/2021	EUR-CRI.MC	MADBOL	29.99527485	365
02/07/2021	EUR-CRI.MC	MADBOL	29.72893581	365
01/07/2021	EUR-CRI.MC	MADBOL	29.55921369	365
30/06/2021	EUR-CRI.MC	MADBOL	29.30415486	365
29/06/2021	EUR-CRI.MC	MADBOL	29.1531912	365
28/06/2021	EUR-CRI.MC	MADBOL	29.44859279	365
25/06/2021	EUR-CRI.MC	MADBOL	29.3867542	365
24/06/2021	EUR-CRI.MC	MADBOL	29.89645681	365
23/06/2021	EUR-CRI.MC	MADBOL	29.84373533	365
22/06/2021	EUR-CRI.MC	MADBOL	29.61209242	365
21/06/2021	EUR-CRI.MC	MADBOL	29.30123675	365
18/06/2021	EUR-CRI.MC	MADBOL	29.29705869	365
17/06/2021	EUR-CRI.MC	MADBOL	29.273511	365
16/06/2021	EUR-CRI.MC	MADBOL	29.16277651	365
15/06/2021	EUR-CRI.MC	MADBOL	29.05548074	365
14/06/2021	EUR-CRI.MC	MADBOL	29.40118907	365
11/06/2021	EUR-CRI.MC	MADBOL	29.43732555	365
10/06/2021	EUR-CRI.MC	MADBOL	29.30463515	365
09/06/2021	EUR-CRI.MC	MADBOL	29.24828225	365
08/06/2021	EUR-CRI.MC	MADBOL	29.42818799	365
07/06/2021	EUR-CRI.MC	MADBOL	29.72135243	365
04/06/2021	EUR-CRI.MC	MADBOL	29.479069	365
03/06/2021	EUR-CRI.MC	MADBOL	29.552081	365
02/06/2021	EUR-CRI.MC	MADBOL	29.67547156	365
01/06/2021	EUR-CRI.MC	MADBOL	29.8194886	365
31/05/2021	EUR-CRI.MC	MADBOL	29.86205592	365
28/05/2021	EUR-CRI.MC	MADBOL	29.78848758	365
27/05/2021	EUR-CRI.MC	MADBOL	30.15264638	365
26/05/2021	EUR-CRI.MC	MADBOL	29.86029764	365
25/05/2021	EUR-CRI.MC	MADBOL	30.06936386	365
24/05/2021	EUR-CRI.MC	MADBOL	29.79394142	365
21/05/2021	EUR-CRI.MC	MADBOL	30.41678204	365
20/05/2021	EUR-CRI.MC	MADBOL	30.36423531	365
19/05/2021	EUR-CRI.MC	MADBOL	29.84422073	365
18/05/2021	EUR-CRI.MC	MADBOL	29.49844792	365
17/05/2021	EUR-CRI.MC	MADBOL	29.66355396	365
14/05/2021	EUR-CRI.MC	MADBOL	30.07139175	365
13/05/2021	EUR-CRI.MC	MADBOL	30.20056608	365
12/05/2021	EUR-CRI.MC	MADBOL	30.41767025	365
11/05/2021	EUR-CRI.MC	MADBOL	30.25389945	365
10/05/2021	EUR-CRI.MC	MADBOL	31.02167304	365
07/05/2021	EUR-CRI.MC	MADBOL	30.966224	365
06/05/2021	EUR-CRI.MC	MADBOL	31.07936562	365
05/05/2021	EUR-CRI.MC	MADBOL	31.17859565	365
04/05/2021	EUR-CRI.MC	MADBOL	31.17705646	365
03/05/2021	EUR-CRI.MC	MADBOL	31.11942788	365
30/04/2021	EUR-CRI.MC	MADBOL	31.16153679	365
29/04/2021	EUR-CRI.MC	MADBOL	31.661533	365
28/04/2021	EUR-CRI.MC	MADBOL	32.34470631	365
27/04/2021	EUR-CRI.MC	MADBOL	32.34742415	365
26/04/2021	EUR-CRI.MC	MADBOL	32.48053686	365
23/04/2021	EUR-CRI.MC	MADBOL	32.4850421	365
22/04/2021	EUR-CRI.MC	MADBOL	32.99884808	365
21/04/2021	EUR-CRI.MC	MADBOL	33.25793175	365
20/04/2021	EUR-CRI.MC	MADBOL	33.32723673	365
19/04/2021	EUR-CRI.MC	MADBOL	33.50431555	365
16/04/2021	EUR-CRI.MC	MADBOL	32.97717323	365
15/04/2021	EUR-CRI.MC	MADBOL	33.22912008	365
14/04/2021	EUR-CRI.MC	MADBOL	33.26888826	365
13/04/2021	EUR-CRI.MC	MADBOL	33.08745814	365
12/04/2021	EUR-CRI.MC	MADBOL	33.26687821	365
09/04/2021	EUR-CRI.MC	MADBOL	33.06961671	365
08/04/2021	EUR-CRI.MC	MADBOL	32.95465746	365
07/04/2021	EUR-CRI.MC	MADBOL	32.95972396	365
06/04/2021	EUR-CRI.MC	MADBOL	32.80454423	365
01/04/2021	EUR-CRI.MC	MADBOL	32.82694654	365
31/03/2021	EUR-CRI.MC	MADBOL	32.49188614	365
30/03/2021	EUR-CRI.MC	MADBOL	32.81662823	365
29/03/2021	EUR-CRI.MC	MADBOL	32.68027429	365
26/03/2021	EUR-CRI.MC	MADBOL	32.69097357	365
25/03/2021	EUR-CRI.MC	MADBOL	31.939978	365
24/03/2021	EUR-CRI.MC	MADBOL	31.92510885	365
23/03/2021	EUR-CRI.MC	MADBOL	32.09554108	365
22/03/2021	EUR-CRI.MC	MADBOL	32.10093246	365
19/03/2021	EUR-CRI.MC	MADBOL	31.74249666	365
18/03/2021	EUR-CRI.MC	MADBOL	31.631126	365
17/03/2021	EUR-CRI.MC	MADBOL	31.80638931	365
16/03/2021	EUR-CRI.MC	MADBOL	32.19931087	365
15/03/2021	EUR-CRI.MC	MADBOL	32.10747867	365
12/03/2021	EUR-CRI.MC	MADBOL	32.11325334	365
11/03/2021	EUR-CRI.MC	MADBOL	32.11517823	365
10/03/2021	EUR-CRI.MC	MADBOL	31.72448979	365
09/03/2021	EUR-CRI.MC	MADBOL	31.72560289	365
08/03/2021	EUR-CRI.MC	MADBOL	32.3213002	365
05/03/2021	EUR-CRI.MC	MADBOL	31.91484571	365
04/03/2021	EUR-CRI.MC	MADBOL	31.91588762	365
03/03/2021	EUR-CRI.MC	MADBOL	32.06386034	365
02/03/2021	EUR-CRI.MC	MADBOL	32.85012347	365
01/03/2021	EUR-CRI.MC	MADBOL	32.14387471	365
26/02/2021	EUR-CRI.MC	MADBOL	31.82928483	365
25/02/2021	EUR-CRI.MC	MADBOL	31.77694154	365
24/02/2021	EUR-CRI.MC	MADBOL	32.12731895	365
23/02/2021	EUR-CRI.MC	MADBOL	32.3789133	365
22/02/2021	EUR-CRI.MC	MADBOL	32.37723225	365
19/02/2021	EUR-CRI.MC	MADBOL	32.78735758	365
18/02/2021	EUR-CRI.MC	MADBOL	33.82328615	365
17/02/2021	EUR-CRI.MC	MADBOL	33.82891323	365
16/02/2021	EUR-CRI.MC	MADBOL	33.83454031	365
15/02/2021	EUR-CRI.MC	MADBOL	33.84016738	365
12/02/2021	EUR-CRI.MC	MADBOL	33.85704862	365
11/02/2021	EUR-CRI.MC	MADBOL	33.46200777	365
